Employee No.,FROM,TO,Designation,Status, Annual Salary ,Station/Place of Assignment,L/V and ABS Without Pay,Separation Cause/d
5175810,1/1/2003,12/31/03,Teacher II,Permanent,"129,576.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/1/2004,12/31/04,Teacher II,Permanent,"129,576.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/1/2005,09/15/05,Teacher II,Permanent,"129,576.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,09/16/05,12/31/05,Teacher II,Permanent,"132,816.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 3
5175810,1/1/2006,12/31/06,Teacher II,Permanent,"132,816.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/1/2007,06/30/07,Teacher II,Permanent,"132,816.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/7/2007,12/31/07,Teacher II,Permanent,"146,100.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 511
5175810,1/1/2008,06/30/08,Teacher II,Permanent,"146,100.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/7/2008,09/15/08,Teacher II,Permanent,"160,704.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 516
5175810,09/16/08,12/31/08,Teacher II,Permanent,"164,712.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 4
5175810,1/1/2009,06/30/09,Teacher II,Permanent,"164,712.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/7/2009,12/31/09,Teacher II,Permanent,"192,600.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 521
5175810,1/1/2010,06/23/10,Teacher II,Permanent,"192,600.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,06/24/10,12/31/10,Teacher II,Permanent,"210,576.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 524
5175810,1/1/2011,05/31/11,Teacher II,Permanent,"210,576.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/6/2011,12/31/11,Teacher III,Permanent,"214,560.00",Hadji Aton Bangal ES/Banaybanay District,,"PROMOTED TO T-III, STEP 1, NBC 530"
5175810,1/1/2012,05/31/12,Teacher III,Permanent,"214,560.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/6/2012,12/31/12,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 540
5175810,1/1/2013,12/31/13,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/1/2014,05/31/14,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/6/2014,12/31/14,Teacher III,Permanent,"259,800.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 2
5175810,1/1/2015,12/31/15,Teacher III,Permanent,"259,800.00",Hadji Aton Bangal ES/Banaybanay District,,
5175810,1/1/2016,12/31/16,Teacher III,Permanent,"270,768.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 562
5175810,1/1/2017,05/31/17,Teacher III,Permanent,"282,204.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 568
5175810,1/6/2017,12/31/17,Teacher III,Permanent,"285,360.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 3
5175810,1/1/2018,12/31/18,Teacher III,Permanent,"297,588.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 572
5175810,1/1/2019,12/31/19,Teacher III,Permanent,"310,332.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 575
5175810,1/1/2020,05/31/20,Teacher III,Permanent,"328,596.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 579
5175810,1/6/2020,12/31/20,Teacher III,Permanent,"332,436.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 4
5175810,1/1/2021,12/31/21,Teacher III,Permanent,"350,700.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 584
5175810,1/1/2022,12/31/22,Teacher III,Permanent,"368,964.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 588
5175810,1/1/2023,05/31/23,Teacher III,Permanent,"387,228.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 591
5175810,1/6/2023,PRESENT,Teacher III,Permanent,"391,128.00",Hadji Aton Bangal ES/Banaybanay District,,STEP 5
5179390,2/9/1993,12/31/93,Teacher I,Permanent,"37,224.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/1994,12/31/94,Teacher I,Permanent,"46,824.00",Hadji Aton Bangal ES/Banaybanay District,,NCC 72
5179390,1/1/1995,12/31/95,Teacher I,Permanent,"58,824.00",Hadji Aton Bangal ES/Banaybanay District,,NCC 74
5179390,1/1/1996,1/9/1996,Teacher I,Permanent,"72,156.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 448
5179390,2/9/1996,12/31/96,Teacher I,Permanent,"72,528.00",Hadji Aton Bangal ES/Banaybanay District,,step 2
5179390,1/1/1997,10/31/97,Teacher I,Permanent,"89,196.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 458 A
5179390,1/11/1997,12/31/97,Teacher I,Permanent,"105,852.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 458 B
5179390,1/1/1998,12/31/98,Teacher I,Permanent,"105,852.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/1999,1/9/1999,Teacher I,Permanent,"105,852.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,2/9/1999,12/31/99,Teacher I,Permanent,"108,492.00",Hadji Aton Bangal ES/Banaybanay District,,step 3
5179390,1/1/2000,12/31/00,Teacher I,Permanent,"119,340.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 468
5179390,1/1/2001,06/30/01,Teacher I,Permanent,"119,340.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/7/2001,12/31/01,Teacher I,Permanent,"125,304.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 474
5179390,1/1/2002,1/9/2002,Teacher I,Permanent,"125,304.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,2/9/2002,12/31/02,Teacher I,Permanent,"128,448.00",Hadji Aton Bangal ES/Banaybanay District,,step 4
5179390,1/1/2003,12/31/03,Teacher I,Permanent,"128,448.00",Hadji Aton Bangal ES/Banaybanay District,, 
5179390,1/1/2004,12/31/04,Teacher I,Permanent,"128,448.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/2005,1/9/2005,Teacher I,Permanent,"128,448.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,2/9/2005,12/31/05,Teacher I,Permanent,"131,652.00",Hadji Aton Bangal ES/Banaybanay District,,step 5
5179390,1/1/2006,12/31/06,Teacher I,Permanent,"131,652.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/2007,01/31/07,Teacher I,Permanent,"131,652.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/2/2007,06/30/07,Teacher I,Permanent,"131,652.00",Hadji Aton Bangal ES/Banaybanay District,, 
5179390,1/7/2007,12/31/07,Teacher I,Permanent,"144,816.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 511
5179390,1/1/2008,06/30/08,Teacher I,Permanent,"144,816.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/7/2008,1/9/2008,Teacher I,Permanent,"159,300.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 516
5179390,2/9/2008,12/31/08,Teacher I,Permanent,"163,296.00",Hadji Aton Bangal ES/Banaybanay District,,step 6
5179390,1/1/2009,06/30/09,Teacher I,Permanent,"163,296.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/7/2009,12/31/09,Teacher I,Permanent,"188,292.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 521
5179390,1/1/2010,06/23/10,Teacher I,Permanent,"188,292.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,06/24/10,12/31/10,Teacher I,Permanent,"203,508.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 524
5179390,1/1/2011,05/31/11,Teacher I,Permanent,"203,508.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/6/2011,5/7/2011,Teacher I,Permanent,"218,724.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 530
5179390,6/7/2011,12/31/11,Teacher III,Permanent,"235,896.00",Hadji Aton Bangal ES/Banaybanay District,,PROMOTED TO T-III
5179390,1/1/2012,05/31/12,Teacher III,Permanent,"235,896.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/6/2012,12/31/12,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 540
5179390,1/1/2013,12/31/13,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/2014,11/3/2014,Teacher III,Permanent,"257,232.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,12/3/2014,12/31/14,Master Teacher I,Permanent,"376,212.00",Hadji Aton Bangal ES/Banaybanay District,,PROMOTED TO MT-I
5179390,1/1/2015,12/31/15,Master Teacher I,Permanent,"376,212.00",Hadji Aton Bangal ES/Banaybanay District,,
5179390,1/1/2016,12/31/16,Master Teacher I,Permanent,"401,424.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 562
5179390,1/1/2017,11/3/2017,Master Teacher I,Permanent,"428,316.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 568
5179390,12/3/2017,12/31/17,Master Teacher I,Permanent,"433,332.00",Hadji Aton Bangal ES/Banaybanay District,,step 2
5179390,1/1/2018,12/31/18,Master Teacher I,Permanent,"462,516.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 572
5179390,1/1/2019,12/31/19,Master Teacher I,Permanent,"493,680.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 575
5179390,1/1/2020,11/3/2020,Master Teacher I,Permanent,"511,944.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 579
5179390,12/3/2020,12/31/20,Master Teacher I,Permanent,"518,064.00",Hadji Aton Bangal ES/Banaybanay District,,step 3
5179390,1/1/2021,12/31/21,Master Teacher I,Permanent,"536,328.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 584
5179390,1/1/2022,12/31/22,Master Teacher I,Permanent,"554,592.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 588
5179390,1/1/2023,11/3/2023,Master Teacher I,Permanent,"572,856.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 591
5179390,12/3/2023,PRESENT,Master Teacher I,Permanent,"579,036.00",Hadji Aton Bangal ES/Banaybanay District,,step 4
7300820,01/26/90,12/31/90,EGT- I,Permanent,"37,224.00",Maco District,,
7300820,1/1/1991,12/31/91,EGT- I,Permanent,"37,224.00",Maco District,,
7300820,1/1/1992,12/31/92,EGT- I,Permanent,"37,224.00",Maco District,,
7300820,1/1/1993,12/31/93,EGT- I,Permanent,"37,596.00",Maco District,,
7300820,1/1/1994,12/31/94,Teacher I,Permanent,"47,196.00",Maco District,,NCC72
7300820,1/1/1995,12/31/95,Teacher I,Permanent,"59,196.00",Maco District,,NCC 74
7300820,1/1/1996,12/31/96,Teacher I,Permanent,"72,528.00",Maco District,,NBC 448
7300820,1/1/1997,10/31/97,Teacher I,Permanent,"90,696.00",Maco District,,NBC 458 A
7300820,1/11/1997,12/31/97,Teacher I,Permanent,"108,492.00",Maco District,,NBC 458 B
7300820,1/1/1998,12/31/98,Teacher I,Permanent,"108,492.00",Maco District,,
7300820,1/1/1999,11/24/99,Teacher I,Permanent,"108,492.00",Maco District,,
7300820,11/25/99,12/31/99,Teacher II,Permanent,"109,452.00",Maco District,,"PROMOTED TO EGT-II, STEP 1"
7300820,1/1/2000,12/31/00,Teacher II,Permanent,"120,396.00",Maco District,,NBC 468
7300820,1/1/2001,06/30/01,Teacher II,Permanent,"120,396.00",Maco District,,
7300820,1/7/2001,12/31/01,Teacher II,Permanent,"126,420.00",Maco District,,NBC 474
7300820,1/1/2002,11/24/02,Teacher II,Permanent,"126,420.00",Maco District,,
7300820,11/25/02,12/31/02,Teacher II,Permanent,"129,576.00",Maco District,,STEP 2
7300820,1/1/2003,12/31/03,Teacher II,Permanent,"129,576.00",Maco District,,
7300820,1/1/2004,12/31/04,Teacher II,Permanent,"129,576.00",Maco District,,
7300820,1/1/2005,11/24/05,Teacher II,Permanent,"129,576.00",Maco District,,
7300820,11/25/05,12/31/05,Teacher II,Permanent,"132,816.00",Maco District,,STEP 3
7300820,1/1/2006,06/30/06,Teacher II,Permanent,"132,816.00",Maco District,,
7300820,1/7/2006,12/31/06,Teacher II,Permanent,"132,816.00",Banaybanay District,,TRANSFERRED TO BANAYBANAY DIST.
7300820,1/1/2007,06/30/07,Teacher II,Permanent,"136,128.00",Banaybanay District,,
7300820,1/7/2007,12/31/07,Teacher II,Permanent,"139,068.00",Banaybanay District,,NBC 511
7300820,1/1/2008,06/30/08,Teacher II,Permanent,"139,068.00",Banaybanay District,,
7300820,1/7/2008,1/11/2008,Teacher II,Permanent,"152,976.00",Banaybanay District,,NBC 516
7300820,2/11/2008,12/31/08,Teacher III,Permanent,"162,144.00",Banaybanay District,,PROMOTED TO T-III
7300820,1/1/2009,06/30/09,Teacher III,Permanent,"162,144.00",Banaybanay District,,
7300820,1/7/2009,12/31/09,Teacher III,Permanent,"193,212.00",Banaybanay District,,NBC 521
7300820,1/1/2010,03/23/10,Teacher III,Permanent,"193,212.00",Banaybanay District,,
7300820,03/24/10,06/23/10,Head Teacher I,Permanent,"205,764.00",Banaybanay District,,PROMOTED TO HT-I
7300820,06/24/10,12/31/10,Head Teacher I,Permanent,"229,344.00",Banaybanay District,,NBC 524
7300820,1/1/2011,05/31/11,Head Teacher I,Permanent,"229,344.00",Banaybanay District,,
7300820,1/6/2011,12/31/11,Head Teacher II,Permanent,"245,880.00",Banaybanay District,,"PROMOTED TO HT-II, NBC 530"
7300820,1/1/2012,05/31/12,Head Teacher II,Permanent,"245,880.00",Banaybanay District,,
7300820,1/6/2012,12/31/12,Head Teacher II,Permanent,"298,644.00",Banaybanay District,,NBC 540
7300820,1/1/2013,12/31/13,Head Teacher II,Permanent,"298,644.00",Banaybanay District,,
7300820,1/1/2014,05/31/14,Head Teacher II,Permanent,"298,644.00",Banaybanay District,,
7300820,1/6/2014,12/31/14,Head Teacher II,Permanent,"301,932.00",Banaybanay District,,STEP 2
7300820,1/1/2015,06/28/15,Head Teacher II,Permanent,"301,932.00",Banaybanay District,,
7300820,06/29/15,12/31/15,School Principal I,Permanent,"406,308.00",Banaybanay District,,PROMOTED TO SP-I
7300820,1/1/2016,12/31/16,School Principal I,Permanent,"436,908.00",Banaybanay District,,NBC 562
7300820,1/1/2017,12/31/17,School Principal I,Permanent,"469,812.00",Banaybanay District,,NBC 568
7300820,1/1/2018,06/28/18,School Principal I,Permanent,"505,188.00",Banaybanay District,,NBC 572
7300820,06/29/18,12/31/18,School Principal I,Permanent,"512,760.00",Banaybanay District,,step 2
7300820,1/1/2019,12/31/19,School Principal I,Permanent,"552,096.00",Banaybanay District,,NBC 575
7300820,1/1/2020,12/31/20,School Principal I,Permanent,"570,360.00",Banaybanay District,,NBC 579
7300820,1/1/2021,06/28/21,School Principal I,Permanent,"588,624.00",Banaybanay District,,NBC 584
7300820,06/29/21,12/31/21,School Principal I,Permanent,"597,636.00",Banaybanay District,,step 3
7300820,1/1/2022,12/31/22,School Principal I,Permanent,"615,900.00",Banaybanay District,,NBC 588
7300820,1/1/2023,06/20/23,School Principal I,Permanent,"634,164.00",Banaybanay District,,NBC 591
7300820,06/21/23,PRESENT,School Principal II,Permanent,"688,164.00",Banaybanay District,,PROMOTED TO SP-II
7322710,12/28/21,12/31/21,Administrative Officer II,Permanent,"286,524.00",Hadji Aton Bangal ES/Banaybanay District,,step 1 NBC 584
7322710,1/1/2022,12/31/22,Administrative Officer II,Permanent,"305,268.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 588
7322710,1/1/2023,PRESENT,Administrative Officer II,Permanent,"324,000.00",Hadji Aton Bangal ES/Banaybanay District,,NBC 591
